App ID,Title,Reviews Total,Reviews Score Fancy,Release Date,Launch Price,Tags,Steam Page
1574580,Strange Horticulture,7197,95%,2022-01-21,"$14,99","Mystery, Puzzle, Exploration, Nature, Investigation, Relaxing, 2D, Detective, Choices Matter, Multiple Endings, Story Rich, Simulation, Lovecraftian, Atmospheric, Adventure, Dark, Point & Click, Conversation, Alternate History, Colorful",https://store.steampowered.com/app/1574580
222940,THE KING OF FIGHTERS XIII STEAM EDITION,7192,90%,2013-09-13,"$29,99","Fighting, 2D Fighter, Arcade, Action, Local Multiplayer, Anime, Competitive, Multiplayer, 2D, Great Soundtrack, Controller, Singleplayer, Classic, Beat em up, Female Protagonist, Difficult, Retro",https://store.steampowered.com/app/222940
874260,The Forgotten City,7175,96%,2021-07-28,"$24,99","Adventure, Time Travel, Mystery, Exploration, Indie, Choices Matter, Investigation, RPG, Story Rich, First Person, Walking Simulator, Multiple Endings, Atmospheric, Great Soundtrack, Philosophical, Fantasy, Remake, Open World, Rome, Silent Protagonist",https://store.steampowered.com/app/874260
1740720,Have a Nice Death,7174,85%,2023-03-22,"$24,99","Action Roguelike, Hack and Slash, Funny, Action, Singleplayer, 2D, 2D Platformer, Dark Humor, Cartoony, Cartoon, Gothic, Controller, Roguelike, Comedy, Roguelite, Early Access, Combat, Indie, Platformer, Metroidvania",https://store.steampowered.com/app/1740720
210770,Sanctum 2,7169,92%,2013-05-15,"$14,99","Tower Defense, FPS, Co op, Strategy, Action, Indie, Sci fi, Online Co Op, Multiplayer, First Person, Shooter, Singleplayer, Survival, Aliens, Futuristic, Female Protagonist, Funny, Combat, Great Soundtrack, RPG",https://store.steampowered.com/app/210770
814370,Monster Sanctuary,7149,92%,2020-12-08,"$19,99","Creature Collector, Pixel Graphics, Turn Based Tactics, Singleplayer, Metroidvania, Fantasy, Exploration, Adventure, JRPG, Turn Based Combat, RPG, PvP, Strategy, 2D, Difficult, Indie, Story Rich, Turn Based, Platformer, Side Scroller",https://store.steampowered.com/app/814370
40950,Stronghold HD,7129,95%,2001-10-19,"$19,99","Real Time Tactics, City Builder, Colony Sim, Sandbox, Building, Medieval, Tower Defense, Economy, Base Building, RTS, Strategy, 2D, Isometric, Funny, Historical, Simulation, Open World, Atmospheric, Comedy, Resource Management",https://store.steampowered.com/app/40950
1782120,ZERO Sievert,7123,90%,2022-11-15,"$19,99","Survival, Post apocalyptic, Looter Shooter, Action, Shooter, Early Access, Open World, Top Down, Adventure, Simulation, Indie, Singleplayer, Strategy, Loot, Atmospheric, Exploration, Base Building, Survival Horror, Action Adventure, Immersive",https://store.steampowered.com/app/1782120
253430,CastleMiner Z,7118,81%,2011-11-09,"$9,99","Open World Survival Craft, Survival, Zombies, Multiplayer, Action, Sandbox, Adventure, Open World, Indie, Crafting, Co op, FPS, Shooter, Dragons, Walking Simulator, First Person, Online Co Op, Survival Horror, Horror, PvP",https://store.steampowered.com/app/253430
764790,The Messenger,7117,94%,2018-08-30,"$19,99","Retro, Platformer, Metroidvania, Pixel Graphics, 2D, Ninja, Great Soundtrack, Indie, Action, 2D Platformer, Singleplayer, Funny, Action Adventure, Difficult, Time Travel, Adventure, Side Scroller, Comedy, Beautiful, Epic",https://store.steampowered.com/app/764790
331600,One Piece Pirate Warriors 3,7107,81%,2015-08-27,"$49,99","Anime, Action, Adventure, Hack and Slash, Pirates, Fighting, Beat em up, Multiplayer, Third Person, Musou, Singleplayer, Local Co Op, Comedy, Story Rich, Co op, JRPG, Funny, Controller, Great Soundtrack, Open World",https://store.steampowered.com/app/331600
1371580,Myth of Empires,7091,"74,20%",2021-11-18,"$29,99","Early Access, Open World Survival Craft, Building, Sandbox, War, Survival, Open World, MMORPG, Base Building, Character Customization, Action Adventure, Strategy, RPG, Hack and Slash, Third Person, 3D, Historical, Team Based, Action, Multiplayer",https://store.steampowered.com/app/1371580
1385380,Across the Obelisk,7082,91%,2021-04-08,"$19,99","Co op, Roguelike Deckbuilder, Card Game, Card Battler, Roguelike, RPG, Deckbuilding, Roguelite, Turn Based, Difficult, Turn Based Combat, Fantasy, Choices Matter, Replay Value, Singleplayer, Turn Based Tactics, Procedural Generation, 2D, Strategy, Turn Based Strategy",https://store.steampowered.com/app/1385380
1810580,Nobody - The Turnaround,7056,"68,61%",2022-11-16,"$24,99","Early Access, Life Sim, Simulation, Survival, Realistic, Sandbox, Open World, Strategy, Choices Matter, Emotional, Resource Management, Management, Romance, Multiple Endings, Character Customization, Story Rich, Adventure, Singleplayer, Atmospheric, Choose Your Own Adventure",https://store.steampowered.com/app/1810580
718670,Cultist Simulator,7034,82%,2018-05-31,"$19,99","Card Game, Management, Story Rich, Difficult, Horror, Roguelite, Tabletop, Lovecraftian, Atmospheric, Board Game, CRPG, Strategy RPG, Text Based, Roguelike, RPG, 2D, Multiple Endings, Crafting, Psychological Horror, Dark Humor",https://store.steampowered.com/app/718670
2060130,Return to Monkey Island,7033,92%,2022-09-19,"$24,99","Point & Click, Adventure, Pirates, Comedy, Nostalgia, 2D, Funny, Singleplayer, Colorful, Hand drawn, Story Rich, Family Friendly, Drama, Casual, Puzzle, 1990s, Linear, Cartoony, Stylized, Choices Matter",https://store.steampowered.com/app/2060130
39500,Gothic® 3,7030,80%,2006-10-13,"$9,99","RPG, Open World, Fantasy, Action, Singleplayer, Atmospheric, Third Person, Medieval, Gothic, Adventure, Great Soundtrack, Story Rich, Magic, Action RPG, Sandbox, Classic, First Person, Dark Fantasy, Replay Value, Exploration",https://store.steampowered.com/app/39500
1449690,The Walking Dead: The Telltale Definitive Series,7005,95%,2020-10-29,"$49,99","Choices Matter, Story Rich, Interactive Fiction, Horror, Multiple Endings, Comic Book, Adventure, Choose Your Own Adventure, Post apocalyptic, Visual Novel, Point & Click, Atmospheric, 3D, Third Person, Dark, Zombies, Dynamic Narration, Dystopian, Conversation, Narration",https://store.steampowered.com/app/1449690
688420,Bad North: Jotunn Edition,6996,93%,2018-11-16,"$14,99","Real Time Tactics, Roguelite, Minimalist, Tower Defense, Strategy, Cute, RTS, Simulation, Action Roguelike, Action, Tactical, Singleplayer, Touch Friendly, Casual, Stylized, Isometric, Difficult, Atmospheric, Perma Death, Roguelike",https://store.steampowered.com/app/688420
221260,Little Inferno,6995,96%,2012-11-19,"$14,99","Casual, Indie, Puzzle, Singleplayer, Funny, Satire, Comedy, Short, Great Soundtrack, Dark Humor, Adventure, Sandbox, Atmospheric, Story Rich, Dark, Touch Friendly, 2D, Point & Click, Surreal, Parody",https://store.steampowered.com/app/221260
266010,LYNE,6993,95%,2014-03-17,"$2,99","Puzzle, Logic, Minimalist, Relaxing, Difficult, Procedural Generation, Casual, Abstract, Mouse only, Touch Friendly, Indie, Atmospheric, Singleplayer, Arcade, Adventure, 2D, Great Soundtrack, Strategy, Action, Psychological Horror",https://store.steampowered.com/app/266010
1674170,Sprocket,6983,93%,2021-08-26,"$19,99","Early Access, Sandbox, Building, Military, Wargame, War, Vehicular Combat, Third Person Shooter, World War II, World War I, Physics, Cold War, PvE, Character Customization, 3D, Gun Customization, Third Person, Alternate History, Action, Procedural Generation",https://store.steampowered.com/app/1674170
410340,Liftoff®: FPV Drone Racing,6981,93%,2018-09-13,"$19,99","Simulation, Flight, Racing, Realistic, Sports, First Person, Multiplayer, Immersive Sim, Indie, Early Access, Crafting, Level Editor, Singleplayer, Atmospheric, Exploration, Education, 3D, Modern, Parkour, Science",https://store.steampowered.com/app/410340
474750,Reigns,6979,88%,2016-08-11,"$2,99","Choices Matter, Medieval, Card Game, Indie, Life Sim, Choose Your Own Adventure, Singleplayer, RPG, Adventure, Simulation, Strategy, Casual, Comedy, Dark Humor, Fantasy, Funny, Story Rich, 2D, Difficult, Great Soundtrack",https://store.steampowered.com/app/474750
1259980,RIDE 4,6977,82%,2020-10-08,"$49,99","Racing, Motorbike, Sports, Multiplayer, First Person, Third Person, Driving, Automobile Sim, Simulation, PvP, Singleplayer, Bikes, Open World, Competitive, VR, Difficult, Controller",https://store.steampowered.com/app/1259980
613830,CHRONO TRIGGER®,6973,87%,2018-02-27,"$14,99","RPG, JRPG, Classic, Story Rich, Great Soundtrack, Time Travel, Singleplayer, Retro, Fantasy, Turn Based, Pixel Graphics, 2D, Cult Classic, Multiple Endings, Anime, Sci fi, Replay Value, Adventure, Action, Silent Protagonist",https://store.steampowered.com/app/613830
39150,FINAL FANTASY VIII,6971,88%,2013-12-05,"$11,99","JRPG, RPG, Classic, Singleplayer, Great Soundtrack, Turn Based, Story Rich, Fantasy, Card Game, Sci fi, Adventure, Open World, Retro, Nostalgia, Romance, Atmospheric, 1990s, Action, Epic, Controller",https://store.steampowered.com/app/39150
304650,SUNLESS SEA,6960,84%,2015-02-06,"$18,99","Exploration, Lovecraftian, Survival, Story Rich, Dark, Adventure, Atmospheric, RPG, Singleplayer, Indie, Roguelike, Steampunk, Horror, Great Soundtrack, Open World, Roguelite, 2D, Top Down, Kickstarter, Gothic",https://store.steampowered.com/app/304650
1007040,EARTH DEFENSE FORCE 5,6948,94%,2019-07-11,"$59,99","Action, Online Co Op, Third Person Shooter, Mechs, Co op, Aliens, Shooter, Local Co Op, Sci fi, Split Screen, Multiplayer, Funny, Class Based, Anime, Difficult, Singleplayer, Third Person, Hack and Slash, Comedy, Female Protagonist",https://store.steampowered.com/app/1007040
1169040,Necesse,6934,94%,2019-12-12,"$9,99","Open World Survival Craft, Sandbox, Survival, Open World, Crafting, Building, Exploration, Adventure, Base Building, Multiplayer, Action, Singleplayer, RPG, Co op, Early Access, Strategy, Online Co Op, Replay Value, Fantasy, 2D",https://store.steampowered.com/app/1169040
351920,Crazy Machines 3,6926,94%,2016-10-18,"$9,99","Simulation, Strategy, Puzzle, Physics, Sandbox, Singleplayer, Multiplayer, Casual, Building",https://store.steampowered.com/app/351920
291860,Pit People®,6926,93%,2018-03-02,"$19,99","Online Co Op, 2D, Turn Based Combat, Funny, Memes, Strategy, Comedy, Co op, Indie, Turn Based, Local Co Op, Multiplayer, Singleplayer, Casual, RPG, Action, Turn Based Tactics, Turn Based Strategy, Open World, Hex Grid",https://store.steampowered.com/app/291860
435400,Hidden Folks,6917,97%,2017-02-15,"$14,99","Hidden Object, Casual, Hand drawn, Indie, Puzzle, Point & Click, Funny, 2D, Relaxing, Singleplayer, Minimalist, Family Friendly, Cute, Touch Friendly, Adventure, Isometric, Design & Illustration, Audio Production, Short, Great Soundtrack",https://store.steampowered.com/app/435400
1404850,Luck be a Landlord,6904,93%,2023-01-06,"$9,99","Roguelike Deckbuilder, Deckbuilding, Roguelite, Strategy, Procedural Generation, Simulation, Pixel Graphics, Auto Battler, Resource Management, Roguelike, Gambling, Capitalism, Casual, Management, Singleplayer, Indie, 2D, Retro, Early Access, Villain Protagonist",https://store.steampowered.com/app/1404850
1088150,Scribble It!,6890,85%,2020-10-20,"$5,99","Free to Play, Word Game, Funny, Multiplayer, Family Friendly, Comedy, Typing, PvP, Casual, Spelling, Team Based, Hand drawn, Colorful, Education, Co op, Online Co Op, Singleplayer, 2D, Great Soundtrack, Psychological Horror",https://store.steampowered.com/app/1088150
1042550,Digimon Story Cyber Sleuth: Complete Edition,6884,91%,2019-10-17,"$49,99","Creature Collector, JRPG, Anime, Turn Based, Turn Based Combat, Turn Based Strategy, RPG, Visual Novel, PvP, Story Rich, Strategy, Cute, Action, Cyberpunk, Fantasy, Adventure, Sci fi, Singleplayer, Multiplayer, Detective",https://store.steampowered.com/app/1042550
1115690,"Yes, Your Grace",6877,85%,2020-03-06,"$19,99","RPG, Medieval, Pixel Graphics, Management, Simulation, Strategy, Resource Management, Interactive Fiction, Singleplayer, Multiple Endings, Choices Matter, Political, Adventure, Fantasy, Point & Click, War, Inventory Management, Historical, Puzzle, Great Soundtrack",https://store.steampowered.com/app/1115690
218680,Scribblenauts Unlimited,6872,93%,2012-11-19,"$29,99","Puzzle, Casual, Adventure, Sandbox, Family Friendly, Singleplayer, 2D, Funny, Open World, Comedy, Cute, Education, Strategy, Fantasy, Moddable, Platformer, Replay Value, Multiplayer, Action, Indie",https://store.steampowered.com/app/218680
446020,Jalopy,6871,79%,2018-03-28,"$14,99","Automobile Sim, Driving, Simulation, First Person, Management, Open World, Survival, Adventure, Singleplayer, Indie, Realistic, Atmospheric, Exploration, Sandbox, Roguelite, Relaxing, Early Access, Resource Management, Economy, Story Rich",https://store.steampowered.com/app/446020
215530,The Incredible Adventures of Van Helsing,6868,83%,2013-05-22,"$14,99","RPG, Hack and Slash, Action RPG, Action, Adventure, Indie, Fantasy, Co op, Loot, Steampunk, Multiplayer, Dungeon Crawler, Singleplayer, Isometric, Dark Fantasy, Gothic, Funny, Vampire, Magic, Based On A Novel",https://store.steampowered.com/app/215530
1070710,Kind Words (lo fi chill beats to write to),6865,98%,2019-09-12,"$4,99","Emotional, Relaxing, Cozy, Wholesome, Multiplayer, Experience, Atmospheric, Cute, Casual, Music, Indie, Experimental, Asynchronous Multiplayer, Colorful, Psychological, LGBTQ+, Memes, 3D, Stylized, Funny",https://store.steampowered.com/app/1070710
96100,Defy Gravity Extended,6840,85%,2016-03-18,"$1,99","Puzzle Platformer, Platformer, Indie, Puzzle, Space, 2D, Singleplayer, Action, Difficult, Casual, Sci fi, Great Soundtrack, Female Protagonist, Physics, Retro, Arcade, Shooter, Funny, Multiplayer, Third Person",https://store.steampowered.com/app/96100
21000,LEGO® Batman™: The Videogame,6828,89%,2008-09-29,"$19,99","LEGO, Action, Adventure, Local Co Op, Superhero, Co op, Family Friendly, Singleplayer, Comedy, Comic Book, Multiplayer, Funny, Third Person, Local Multiplayer, Controller, Split Screen, Classic, Character Customization, Open World, Puzzle",https://store.steampowered.com/app/21000
799600,Cosmoteer: Starship Architect & Commander,6821,95%,2022-10-24,"$19,99","Early Access, Space, Sandbox, Building, Strategy, Simulation, PvP, Open World, Co op, Singleplayer, Online Co Op, Base Building, Automation, Crafting, Multiplayer, Sci fi, Space Sim, Resource Management, Real Time Tactics, Top Down",https://store.steampowered.com/app/799600
407130,Tank Mechanic Simulator,6813,88%,2020-02-20,"$19,99","Tanks, Simulation, World War II, Realistic, Singleplayer, First Person, Building, Relaxing, Action, Indie, Management, Walking Simulator, Crafting, Economy, Casual, Exploration, Resource Management, Adventure, Atmospheric, Family Friendly",https://store.steampowered.com/app/407130
502520,Ultimate General: Civil War,6807,89%,2017-07-14,"$29,99","Strategy, War, Historical, RTS, Simulation, Tactical, Wargame, Military, America, Singleplayer, Indie, Real Time Tactics, Realistic, Grand Strategy, Tabletop, Atmospheric, Turn Based Strategy, Strategy RPG, Early Access, Education",https://store.steampowered.com/app/502520
360740,Downwell,6802,96%,2015-10-15,"$2,99","Precision Platformer, Action Roguelike, Indie, Pixel Graphics, Platformer, 2D Platformer, Action, Difficult, 2D, Arcade, Roguelike, Fast Paced, Roguelite, Retro, Adventure, Singleplayer, Shoot Em Up, Procedural Generation, Replay Value, Great Soundtrack",https://store.steampowered.com/app/360740
24780,SimCity™ 4 Deluxe Edition,6801,80%,2003-09-22,"$19,99","Immersive Sim, City Builder, Base Building, Building, Sandbox, Economy, Management, God Game, Strategy, Isometric, Simulation, Casual, Realistic, Family Friendly, Moddable, Atmospheric, Old School, Multiplayer, Singleplayer, Classic",https://store.steampowered.com/app/24780
728540,Islands of Nyne: Battle Royale,6801,50%,2018-07-12,"$24,99","Early Access, Battle Royale, FPS, Multiplayer, Action, Survival, Shooter, Indie, First Person, Free to Play, Sci fi, PvP, Futuristic",https://store.steampowered.com/app/728540
1372280,MELTY BLOOD: TYPE LUMINA,6798,87%,2021-09-29,"$49,99","2D Fighter, Anime, PvP, Pixel Graphics, Spectacle fighter, Lore Rich, Local Multiplayer, Tutorial, Action, Multiplayer, eSports, Vampire, 2D, Fighting, Arcade, Competitive, Controller, Singleplayer, PvE, Modern",https://store.steampowered.com/app/1372280
327410,A Bird Story,6793,84%,2014-11-07,"$4,99","Indie, Story Rich, Great Soundtrack, Pixel Graphics, Short, RPGMaker, Adventure, Singleplayer, Interactive Fiction, 2D, RPG, Atmospheric, Visual Novel, Emotional, Retro, Walking Simulator, Casual, Surreal, Top Down, Cute",https://store.steampowered.com/app/327410
214510,LEGO® The Lord of the Rings™,6791,90%,2012-11-27,"$19,99","LEGO, Adventure, Local Co Op, Action, Fantasy, Comedy, Open World, Family Friendly, Singleplayer, Co op, Funny, Casual, Controller, Platformer, Split Screen, Local Multiplayer, Multiplayer, Third Person, Puzzle, 3D Vision",https://store.steampowered.com/app/214510
